"date","year","month","day","month_name","water_year","ET","GPP","VPD","P","Tair","PA","RH","PPFD_IN","S","Smid","Sdeep","Tsoil","ws","LAI_mod","WUE","Z","h","fc","fclay","fsand","P_acc","Season","E4.5","E3.5","pair","Bowen","alpha","gamma","Ri","rah_unstable","rah","rss","es","ea","Pa","Tsnow","es_snow","Eint","Esnow","E","block","B_ET","cred2.5_ET","cred97.5_ET","B_ET.pred","cred2.5_ET.pred","cred97.5_ET.pred","B_ET.rep","cred2.5_ET.rep","cred97.5_ET.rep","B_E.model","cred2.5_E.model","cred97.5_E.model","B_T.pred","cred2.5_T.pred","cred97.5_T.pred","B_T.ratio","cred2.5_T.ratio","cred97.5_T.ratio"
2008-10-01,2008,10,1,"October",2009,0.550118009594055,1.63863599382594,1.56167802916667,0,17.5802895833333,81.1492866666667,29.5887958333333,21427.5890064823,0.0976575530325433,0.110570726112554,0.111640178230595,15.8916751126611,1.87879682708333,0.402875,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,0,"Fall",0.00998233212129154,0.0112193714012495,0.972354819197273,0.801086508965441,0.999747857547743,57.7277715794232,-2.66848964316489,NA,576.83241142909,63.8366133435776,18.0556582304775,5.94694799660771,81149.2866666667,16.7359823479972,19.0531339226265,0,0,0.00998233212129154,1,0.550118009594055,0.550118009594055,0.550118009594055,0.537185320236756,0.356477298053714,0.806426834639659,0.535508665026193,0.0155331455294511,1.07831262627809,0.0106068416632731,0.00854769781680243,0.0131134318172209,0.526578478573483,0.345668826149569,0.795898224626286,0.957210033829028,0.628353953372015,1.4467772564174
2008-10-02,2008,10,2,"October",2009,0.54291147133729,1.819091485386,1.68771827708333,0,18.3586666666667,80.7290558333333,25.3982479166667,23008.1870615975,0.0973344969625443,0.11048675104596,0.111639978308552,16.6333304620534,3.429738164375,0.4029125,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,0,"Fall",0.0382831842329894,0.0347447182804055,0.964736583280251,0.796564722655458,0.999756438114046,57.4288288461747,-0.783486184093632,331.692123996746,167.145413719107,64.0571546868157,18.9293327297903,5.36074815178646,80729.0558333333,17.4959985643601,19.9920561450338,0,0,0.0382831842329894,2,0.54291147133729,0.54291147133729,0.54291147133729,0.611607083201184,0.436017139489647,0.85251906024611,0.611500689070476,0.0908593792287327,1.1475532437964,0.029938305084196,0.0225289572543834,0.0463396229186398,0.581668778116988,0.405116690877605,0.821683237560552,1.07138789439139,0.746192910383213,1.51347554977351
2008-10-03,2008,10,3,"October",2009,0.558620221261004,2.005316227062,1.72020757083333,0,18.6947708333333,80.4473860416667,24.2152791666667,21762.8529734188,0.0970271290868149,0.110403058087915,0.111639756587366,16.9535781395593,3.63791716458333,0.40295,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,0,"Fall",0.0438473921546506,0.0387946908286208,0.960263378124248,0.792230680919264,0.999758519710594,57.2284553116426,-0.690147237628815,238.996202829439,150.632204586458,64.2684054426556,19.3179128584807,5.219748104716,80447.3860416667,17.8241744864463,20.4098716438673,0,0,0.0438473921546506,3,0.558620221261004,0.558620221261004,0.558620221261004,0.693406840234983,0.511625480317452,0.933052151629957,0.693577765745957,0.172809169781184,1.22880464859636,0.0331110636471956,0.0246582830696935,0.0526780245986575,0.660295776587787,0.477147187651813,0.898565794944272,1.18201194918663,0.854153089150125,1.60854505573731
2008-10-04,2008,10,4,"October",2009,0.445594073784131,2.015630385048,1.19330806666667,0,17.1048333333333,80.28442,43.43615625,17318.0642886682,0.0967453920947201,0.110321243592658,0.111639511675388,15.4386496077164,4.26987178125,0.4029875,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,0,"Fall",0.0360770100900977,0.0295814766628429,0.963567535177149,0.788231306318818,0.999732258899691,57.1125249465714,-0.523956278834296,147.557188302605,117.797587263815,64.4632679757167,17.539589237649,8.47172846425667,80284.42,16.2717414705248,18.4988508553783,0,0,0.0360770100900977,4,0.445594073784131,0.445594073784131,0.445594073784131,0.754274202722213,0.553412483897096,1.00545469597701,0.754396508806998,0.224574065391752,1.29037482108718,0.0247026100866869,0.0178878930066435,0.0420668128748939,0.729571592635526,0.527458779969415,0.980687030492404,1.63730093275201,1.18372036569082,2.20085294708722
2008-10-05,2008,10,5,"October",2009,1.51531668746396,1.044931092273,0.242863425,39.14673,12.1886916666667,80.1431829166667,83.03619375,12116.6702148933,0.19261906728259,0.224195725350067,0.190050667500763,10.7544382614119,3.27265203717391,0.403025,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,39.14673,"Fall",0.00340722550542053,0.00293969344219481,0.978444657667516,1,0.999960803102387,57.0120520721923,-1.07743185339349,NA,199.492548819628,31.7275133553255,12.9163653977861,11.7927929477478,80143.1829166667,11.4715649640393,13.5457597977458,7.14453820511838,0,7.1479454306238,5,1.51531668746396,1.51531668746396,1.51531668746396,1.06730020710447,0.84568384226378,1.42590660204007,1.06624189891799,0.535935253553927,1.67443591248044,0.545305657565704,0.441820361561657,0.900317203038608,0.521994549538764,0.320192617108007,0.863391179378693,0.344478849772569,0.211304092244825,0.569776064977987
2008-10-06,2008,10,6,"October",2009,1.62005879231839,1.94399412685722,0.594113829166667,0,11.8365270833333,80.5959583333333,61.6058791666667,22153.9389529161,0.182817720920892,0.213378364464804,0.1840220549624,10.4188878544328,3.21679171666667,0.4030625,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,39.14673,"Fall",0.0118984412087088,0.0102481106766031,0.98518837818792,1,0.999951892503279,57.3341462877272,-1.13505320252079,NA,207.807791345339,33.4648554927912,12.6308146042176,8.54862705725083,80595.9583333333,11.127707468883,13.2406790985159,0,0,0.0118984412087088,6,1.62005879231839,1.62005879231839,1.62005879231839,1.59250158065379,1.2769498597229,1.97774999742527,1.59335462791832,1.01684144319619,2.21654032258402,0.552283863359925,0.448527509317527,0.909064399775931,1.04021771729386,0.695411368849588,1.43085502101531,0.642086399719638,0.429250698892487,0.883211787004148
2008-10-07,2008,10,7,"October",2009,1.52308318037787,2.2834121252382,0.666127914583333,0,12.4233875,81.232938125,62.41538125,21270.4449842508,0.173709847050098,0.204203824241161,0.179018584325541,10.9780617775697,2.52923069645833,0.4031,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,39.14673,"Fall",0.00744007061657156,0.00672912917723336,0.990934100145337,1,0.999945913516627,57.7872793394703,-1.78348510956633,NA,333.729548149678,35.2589702266299,13.1098091253101,9.00201398265868,81232.938125,11.7007246387849,13.7524966300286,0,0,0.00744007061657156,7,1.52308318037787,1.52308318037787,1.52308318037787,1.40776376902874,0.991137694908355,1.8302021680766,1.40858506172569,0.763234077535093,2.03657491716301,0.00652521570221557,0.00537713458201726,0.00784649882324867,1.40123855332653,0.984158018940824,1.82379123846829,0.920001331101883,0.646161701225444,1.19743377247184
2008-10-08,2008,10,8,"October",2009,1.56475629688736,2.19656627505,1.06486435208333,0,16.1066333333333,80.8102495833333,48.4278416666667,22207.8319789929,0.164230221098473,0.195645538052617,0.174457041547022,14.4875419946903,3.56508536041667,0.3958375,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,39.14673,"Fall",0.028434348225664,0.0230592858203555,0.973225470143462,1,0.999950634715703,57.4865882479663,-0.775617121391475,310.669141154926,160.202040611625,37.3426988352397,16.4980866823506,8.86479384066192,80810.2495833333,15.2970876640118,17.3810064174132,0,0,0.028434348225664,8,1.56475629688736,1.56475629688736,1.56475629688736,1.43202058895453,1.0224641266519,1.86360945247637,1.43227031256006,0.787099949433803,2.06842402806806,0.0212311052780897,0.0169854425409442,0.028756466764996,1.41078948367645,0.99899609906583,1.84223618534979,0.901603327293082,0.638435583261783,1.17733105724796
2008-10-09,2008,10,9,"October",2009,1.44495521705155,2.33462020194558,1.27467684375,0,17.2513333333333,80.3319145833333,41.0378208333333,20899.0626347792,0.155101116247662,0.187747218797484,0.170281980425668,15.5782381323691,3.74824314166667,0.388575,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,39.14673,"Fall",0.0393636516598697,0.0309313014760191,0.963651178982836,1,0.999944506105914,57.1463115215439,-0.676960224912291,224.822918721142,145.245713886792,39.5962233644243,17.6972042237037,8.07848498043897,80331.9145833333,16.4147857328512,18.6681105363624,0,0,0.0393636516598697,9,1.44495521705155,1.44495521705155,1.44495521705155,1.36687154351584,1.00562520024146,1.77128512462753,1.36676200339647,0.747937961910941,1.9850009967746,0.0280585291957212,0.0221615054349823,0.0393119558587646,1.33881301432011,0.974340204267015,1.74314093498015,0.926542911864065,0.674304776209722,1.20636329376149
2008-10-10,2008,10,10,"October",2009,1.19219218129645,2.359897594308,1.219878325,0,17.3663645833333,80.1262289583333,42.6051,20906.6642637215,0.146941728430448,0.180735537889987,0.166541279207169,15.6878425178739,4.4532266375,0.3813125,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,39.14673,"Fall",0.0505624029387024,0.036640233401786,0.960803216016978,1,0.999934081114107,56.9999914087628,-0.477957432760791,132.02497695866,110.150119946627,41.8536811049313,17.8218332998498,8.44820462642429,80126.2289583333,16.5271035506036,18.8019638325344,0,0,0.0505624029387024,10,1.19219218129645,1.19219218129645,1.19219218129645,1.21011252449522,0.908016369987595,1.57373043693768,1.21010294316704,0.626592603248997,1.80760886921629,0.0322702046099683,0.024786000496931,0.0488752429383824,1.17784231988525,0.873388552848769,1.54106814684287,0.987963466262971,0.732590404928677,1.29263399896402
