"date","year","month","day","month_name","water_year","ET","GPP","VPD","P","Tair","PA","RH","PPFD_IN","S","Smid","Sdeep","Tsoil","ws","LAI_mod","WUE","Z","h","fc","fclay","fsand","P_acc","Season","E4.5","E3.5","pair","Bowen","alpha","gamma","Ri","rah_unstable","rah","rss","es","ea","Pa","Tsnow","es_snow","Eint","Esnow","E"
2007-01-01,2007,1,1,"January",2007,1.07482634739233,0,0.251645080851064,0,-2.83876678723404,70.4921064583333,49.8707234042553,0,NA,NA,NA,0.815260416666666,2.31788637875,0.5826,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,0,"Winter",NA,NA,0.908461945438716,NA,NA,50.146494035056,-277.242915388096,NA,57117.0905124385,NA,6.48815969065235,2.47602314037276,70492.1064583333,-1.01175318528369,5.68143633857427,0,NA,NA
2007-01-02,2007,1,2,"January",2007,0.914541786325359,0,0.3390005,0,-1.41708,70.5861102083333,40.51016875,0,NA,NA,NA,0.811197916666667,1.67285438629167,0.565175,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,0,"Winter",NA,NA,0.904914067157552,NA,NA,50.213366181818,-650.221598802946,NA,185100.261130886,NA,6.48625889620902,2.23413863714536,70586.1102083333,-0.302941041666666,5.98319840169695,0,NA,NA
2007-01-03,2007,1,3,"January",2007,0.717481983472769,0.2278022006421,0.44169125625,0,0.855237916666666,70.409611875,32.0423395833333,0,NA,NA,NA,0.813697916666667,3.55646761458333,0.54775,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,0,"Winter",NA,NA,0.895165695252539,NA,NA,50.0878092497816,-4.44369774912941,NA,771.969212179525,NA,6.48742855752211,2.08496010876389,70409.611875,0.834467916666667,6.49715332516469,0,NA,NA
2007-01-04,2007,1,4,"January",2007,0.461608485981866,0.365948123894442,0.393192210416667,0,1.08264229166667,70.0703816666667,41.482725,0,NA,NA,NA,0.815208333333333,4.66893895208333,0.530325,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,0,"Winter",NA,NA,0.890114099088258,NA,NA,49.8464885335571,-13.1128730408308,NA,1470.44827949711,NA,6.48813531837293,2.74381421579619,70070.3816666667,0.948925312500001,6.55097552055743,0,NA,NA
2007-01-05,2007,1,5,"January",2007,0.422053856096602,0,0.0771114958333333,0,-6.37865708333333,69.6313366666667,81.5537166666667,0,NA,NA,NA,0.81078125,3.248961951875,0.5129,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,0,"Winter",NA,NA,0.909276364744398,NA,NA,49.5341618266422,-123.560352866339,NA,18268.7987938622,NA,6.48606397080692,3.09966156830925,69631.3366666667,-2.78393791666667,4.98516093171815,0,NA,NA
2007-01-06,2007,1,6,"January",2007,1.3485417194683,0,0.1044229875,0,-9.95738583333334,70.21674,67.6612041666667,0,NA,NA,NA,0.800572916666667,3.42620839645833,0.495475,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,0,"Winter",NA,NA,0.929388533264731,NA,NA,49.9506045496364,-106.502467976927,NA,14957.6486987584,NA,6.48128991796037,1.94661398876513,70216.74,-4.57840645833334,4.35830809764947,0,NA,NA
2007-01-07,2007,1,7,"January",2007,0.166106938346816,0,0.175135935416667,0,-9.15729083333333,70.7424204166667,48.5089645833333,0,NA,NA,NA,0.778333333322917,4.04973572916667,0.47805,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,0,"Winter",NA,NA,0.933508608721119,NA,NA,50.3245617372302,-76.5556878877449,NA,9140.36833060272,NA,6.47090007119977,1.48635620047981,70742.4204166667,-4.18947875000521,4.48788927471184,0,NA,NA
2007-01-08,2007,1,8,"January",2007,0.243434967289943,0.2135488826664,0.50604163125,0.254,1.11210020833333,71.1752908333333,28.8604833333333,0,NA,NA,NA,0.754947916666667,4.05676449166667,0.460625,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,0.254,"Winter",NA,NA,0.904052805715566,NA,NA,50.6324959848776,-22.5814907661552,NA,2801.57032646879,NA,6.45999082140979,1.91298505845155,71175.2908333333,0.933524062499999,6.54371036809794,0.0522515212157994,0,NA
2007-01-09,2007,1,9,"January",2007,0.437042510504013,0.23235537808566,0.5940254375,0,2.86918583333333,71.2251860416667,21.8975645833333,0,NA,NA,NA,0.761770833333333,2.792995258125,0.4432,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,0.254,"Winter",NA,NA,0.898927501069409,NA,NA,50.6679903103102,-108.95663327909,NA,18766.355585097,NA,6.46317201493283,1.64554451269679,71225.1860416667,1.81547833333333,6.97143171361522,0,0,NA
2007-01-10,2007,1,10,"January",2007,0.128667329834925,0.03826164105,0.42707125625,0,0.968082916666667,70.421420625,35.7793479166667,0,NA,NA,NA,0.7903125,4.71694904791667,0.439525,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,0.254,"Winter",NA,NA,0.894947257215571,NA,NA,50.0962097280931,-9.55052502114223,NA,1096.56866176139,NA,6.47649464234675,2.34713331018825,70421.420625,0.879197708333334,6.5181401897346,0,0,NA
