"date","year","month","day","month_name","water_year","ET","GPP","VPD","P","Tair","PA","RH","PPFD_IN","S","Smid","Sdeep","Tsoil","ws","LAI_mod","WUE","Z","h","fc","fclay","fsand","P_acc","Season","E4.5","E3.5","pair","Bowen","alpha","gamma","Ri","rah_unstable","rah","rss","es","ea","Pa","Tsnow","es_snow","Eint","Esnow","E"
2008-01-01,2008,1,1,"January",2008,0.241978189314189,0,0.295094680851064,0,-6.81493893617021,79.0598477083333,23.0770276595745,0,0.0683162041866631,0.147755149867189,0.106338219040165,-6.64056322358749,2.19289427208333,0.2882,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,0,"Winter",0.000160894671538906,0.0022475665224935,1.03408913916393,0.0563565812595325,1.03028837171334,56.2413918480612,-2.43422637601105,NA,672.930522081418,181.850151122021,3.72516689874088,0.848214818947878,79059.8477083333,-6.72775107987885,3.700300073698,0,NA,NA
2008-01-02,2008,1,2,"January",2008,0.168281112831333,0,0.292625,0,-3.735211875,78.9272975,38.74521875,0,0.0679055093003604,0.147739548175451,0.106210187568628,-3.77342690438206,2.33487641458333,0.288075,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,0,"Winter",0.000751147060629042,0.00591348520605485,1.02055437208392,0.0551295537422694,1.0554104537482,56.1470986205569,0.858545830455662,140.514990539554,140.514990539554,183.242361172618,4.63028255347016,1.79915766214745,78927.2975,-3.75431938969103,4.63691729467934,0,NA,NA
2008-01-03,2008,1,3,"January",2008,0.266176755054854,0,0.389123125,0,-0.221530416666666,78.3158775,38.35478125,0,0.0674405903078512,0.147672194596196,0.106060429041318,-0.502291663105753,4.70998740416667,0.28795,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,0,"Winter",0.0198668748097812,0.0177483383350498,0.999611684005357,0.0537623780581213,1.51837227802837,55.712148227905,26.1358500449368,9.32586650063866,9.32586650063866,184.844334329247,5.89692673003863,2.3084784720062,78315.8775,-0.36191103988621,5.95756265464316,0,NA,NA
2008-01-04,2008,1,4,"January",2008,0.134062898167188,0.4862776546827,0.322233125,0,2.88622791666667,78.0201522916667,57.7454166666667,0,0.0669229872982495,0.147551834903197,0.105888810015234,2.39094095518596,4.19072953333333,0.287825,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,0,"Winter",0.000160640628429303,0.00228655474052768,0.984625445413813,0.0522673925885208,0.913219964223586,55.5017759870858,-4.47012152975815,NA,542.406336829781,186.66111590932,7.26367518631727,4.34466348309454,78020.1522916667,2.63858443592632,7.39273766460023,0,NA,NA
2008-01-05,2008,1,5,"January",2008,0.192462194439888,0.407501715033738,0.334548541666667,0,5.249425625,77.5999860416667,63.6799,0,0.0663734499261735,0.14739762632408,0.1057057630911,4.5910092873618,5.5067738625,0.2877,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,0,"Winter",0.000368972097647526,0.003992946412751,0.971009890387141,0.0507111992377721,0.952150916998976,55.2028791969635,-1.892198311727,NA,229.420298747227,188.629485258951,8.4833689771716,5.65601707449554,77599.9860416667,4.9202174561809,8.68063927406426,0,NA,NA
2008-01-06,2008,1,6,"January",2008,0.245270281326817,0.787026927826926,0.213193925,0.98985,3.69053,77.2366783333333,76.1812625,0,0.0658714166896356,0.14724099548906,0.105526811005914,3.13972280141273,5.3038737625,0.287575,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,0.98985,"Winter",0.000163815437554428,0.00197031056570946,0.971905995895861,0.0493172346845562,0.928538308368849,54.9444302904949,-2.42715120957183,NA,277.701614940927,190.464339834509,7.66013210267115,6.06696915896176,77236.6783333333,3.41512640070637,7.81069115091805,0.132568859695711,NA,NA
2008-01-07,2008,1,7,"January",2008,0.820528549252957,1.08940251561827,0.0658688354166666,10.77837,0.433928541666666,77.0926429166667,89.9512416666667,0,0.0655013890822189,0.147158597983068,0.105380413848722,0.107921562890961,4.8906707625,0.28745,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,11.76822,"Winter",1.29280541845153e-06,2.32203408406902e-05,0.981641020669839,0.0483066091713935,0.10954317685279,54.8419667449207,-14.369582470631,NA,1257.59166728725,191.839750309659,6.16453906457639,5.67760815189234,77092.6429166667,0.270925052278813,6.23782088456144,1.4429445839251,NA,NA
2008-01-08,2008,1,8,"January",2008,0.579505068209368,0,0.155663375,4.72929,-3.179566875,77.89689875,69.0296833333333,0,0.065175901762617,0.147119246961751,0.105258179186848,-3.2561375704761,3.52204587125,0.287325,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,16.49751,"Winter",0.000522517992317099,0.00355690381525391,1.00515794505315,0.0474293476341164,1.077806887135,55.4140961984894,0.888130808632955,92.0550134921339,92.0550134921339,193.06612926039,4.81290633402152,3.34136444650184,77896.89875,-3.21785222273805,4.82667312079366,0.632873424664387,0.00418506022705706,0.637581002883761
2008-01-09,2008,1,9,"January",2008,0.516129481480583,0.574331253271686,0.306779166666667,0,0.2508125,77.4307614583333,52.6217770833333,0,0.0648279890384915,0.147030655215548,0.105112239663902,-0.0625541459181634,5.39484047916667,0.2872,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,16.49751,"Winter",0.00294094461606258,0.0560812070887782,0.986606732196809,0.0465036987614206,54.2528936293202,55.0824966465608,-19.6389697327468,NA,1522.63319563818,194.394459958978,6.08871451824826,3.27767226938423,77430.7614583333,0.0941291770409183,6.15837351898356,0,0,0.00294094461606258
2008-01-10,2008,1,10,"January",2008,0.390670773248719,0,0.289295833333333,0,-2.18884354166667,77.6604114583333,45.78270625,0,0.0645078124821091,0.146967030057175,0.104985135607272,-2.3338029626148,3.28806323416667,0.2860375,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,16.49751,"Winter",0.00154076513372288,0.00774981073095074,0.998442353427137,0.0456627887153726,1.1156233489606,55.2458644750135,2.80235872460122,58.3292693912424,58.3292693912424,195.633147528088,5.15443442960585,2.38528861186918,77660.4114583333,-2.26132325214074,5.18216163346996,0,0.00735703628236652,0.0088978014160894
2008-01-11,2008,1,11,"January",2008,0.352974338540101,0,0.343421666666667,0,-0.240157291666667,77.533845,45.5170666666667,0,0.0643095934217376,0.146859368522531,0.104835884306636,-0.519632741962758,4.10037530833333,0.284875,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,16.49751,"Winter",0.015899371899965,0.0159564475708006,0.989697487829934,0.0451474189274375,1.64565020202849,55.155827952249,31.6645260350525,9.32149632367369,9.32149632367369,196.407953303399,5.88947450230705,2.73584854819972,77533.845,-0.379895016814712,5.94976394963695,0,0.0105426074841003,0.0264419793840654
2008-01-12,2008,1,12,"January",2008,0.290219534456131,0,0.284393333333333,0,-2.31312729166667,77.8528579166667,46.5726104166667,0,0.0641156204587256,0.146778295700388,0.104704545563716,-2.44950751903632,2.548122600625,0.2837125,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,16.49751,"Winter",0.00143064808906799,0.00746775663742073,1.00137585291485,0.044646946439087,1.11303913304365,55.3827665433406,4.15416326907514,59.9138964323324,59.9138964323324,197.172126346833,5.11044406148868,2.40423206819582,77852.8579166667,-2.3813174053515,5.13632918044923,0,0.00556937471906816,0.00700002280813616
2008-01-13,2008,1,13,"January",2008,0.259107283259608,0,0.256851666666667,0,-3.53774833333333,77.9445445833333,47.5683375,0,0.0639227829453675,0.146694853139883,0.104574625045418,-3.58959409037408,2.28572033083333,0.28255,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,16.49751,"Winter",0.000607027541169867,0.00526920152734256,1.00710892743235,0.0441531729558593,1.07687142882586,55.4479903692992,1.28325340851583,123.006436091261,123.006436091261,197.937743369747,4.69446597300456,2.2417575787676,77944.5445833333,-3.56367121185371,4.70357990784883,0,0.00450162987878434,0.00510865741995421
2008-01-14,2008,1,14,"January",2008,0.299437513240328,0,0.260527791666667,0,-3.15177520833333,78.3562891666667,51.5700375,0,0.0637303481918401,0.146602699940442,0.104442522838355,-3.23026433713802,2.53785159520833,0.2813875,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,16.49751,"Winter",0.000734601929388148,0.00547525067522843,1.01098170573044,0.0436641646626192,1.08697956202618,55.7408961757713,1.76886281500513,95.8681201069967,95.8681201069967,198.707711532762,4.82220610496447,2.50141267721749,78356.2891666667,-3.19101977273568,4.83634244199095,0,0.00474056418258379,0.00547516611197194
2008-01-15,2008,1,15,"January",2008,0.359465414746127,0,0.344772291666667,0,-1.76804208333333,77.50925625,38.6722645833333,0,0.0635375149033982,0.146495390638114,0.104304650986513,-1.94204904403746,4.51528987916667,0.280225,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,16.49751,"Winter",0.00211466907654617,0.00953817453612883,0.994953865131063,0.0431778724619419,1.15096132601758,55.1383360702901,2.2083864467029,48.2465064223632,48.2465064223632,199.485306723321,5.3058811363139,2.07840438503287,77509.25625,-1.85504556368539,5.34004597400743,0,0.0117818058049327,0.0138964748814789
2008-01-16,2008,1,16,"January",2008,0.210404610753285,0,0.204016897916667,0,-6.72492708333333,77.2150858333333,49.7129270833333,0,0.0633514168425368,0.146432616467481,0.104193664638807,-6.55676480661689,2.98005265166667,0.2790625,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,16.49751,"Winter",0.000159963465470038,0.00236859711037965,1.00961875726966,0.0427120927247587,1.04308975230961,54.9290698731821,-1.28814706376192,NA,344.548571407413,200.241534891437,3.74920687814766,1.83992672876642,77215.0858333333,-6.64084594497511,3.72508602442711,0,0,0.000159963465470038
2008-01-17,2008,1,17,"January",2008,0.238643064950341,0,0.1538695625,0,-10.4832333333333,77.3879925,51.0076291666667,0,0.0631702723593443,0.146397748474644,0.104100201744276,-10.0556386139527,3.49977784270833,0.2779,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,16.49751,"Winter",0.000129266284461096,0.00187807343576043,1.02635782581343,0.0422620275701592,1.02825029765403,55.05207177459,-1.52345085887491,NA,319.716266699353,200.983160765586,2.85474348483268,1.40763266763128,77387.9925,-10.269435973643,2.80683878808872,0,0,0.000129266284461096
2008-01-18,2008,1,18,"January",2008,0.18870376919228,0,0.206235208333333,0,-7.68424979166667,77.6452272916667,41.5358270833333,0,0.0629850861455974,0.146316745985589,0.103984138878851,-7.44986634589937,3.36039393166667,0.276375,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,16.49751,"Winter",0.000195445320771207,0.00279321169798654,1.01891185102035,0.0418052911729273,1.03882904509815,55.2350628014442,-1.23571238890378,NA,299.439727020735,201.747034200784,3.49995055868729,1.42759775939338,77645.2272916667,-7.56705806878302,3.46836210262749,0,0,0.000195445320771207
2008-01-19,2008,1,19,"January",2008,0.175199948003611,0,0.2297738125,0,-6.172361875,78.0554022916667,45.7426125,0,0.0627990794828273,0.146217164060788,0.103860380989087,-6.04234266917597,3.12602798333333,0.27485,NA,9.33,2196,0.2108608921,0.09507092885,0.5674272737,16.49751,"Winter",0.000205851956234461,0.00293383284836156,1.01849388306792,0.0413499502779223,1.04873658371552,55.5268520417471,-0.986149433995613,4137.83349313066,290.620379270034,202.520159427623,3.89982827643702,1.76624117911403,78055.4022916667,-6.10735227208799,3.88050154326843,0,0,0.000205851956234461
