"date","year","month","day","month_name","water_year","ET","GPP","VPD","P","Tair","PA","RH","PPFD_IN","S","Smid","Sdeep","Tsoil","ws","LAI_mod","WUE","Z","h","fc","fclay","fsand","P_acc","Season","E4.5","E3.5","pair","Bowen","alpha","gamma","Ri","rah_unstable","rah","rss","es","ea","Pa","Tsnow","es_snow","Eint","Esnow","E"
2016-01-01,2016,1,1,"January",2016,0.272947455111851,0,0.0332031261702128,0,-8.25447787234043,72.908931875,90.1051765957447,8614.6738514,0.152038150940805,0.10252495031792,0.144651362177995,-10.6025560776968,1.96860982454167,0.4451,NA,23.6,3000,0.141555947,0.1785488203,0.796374069,0,"Winter",-0.0131079221988219,-0.00261240635050399,0.95881863076285,1,1.00102065386377,51.8657691061206,84.93884210928,11.4038395748646,11.4038395748646,45.8156821455347,2.73362366324886,2.96276970963039,72908.931875,-9.42851697501862,2.99948715242186,0,NA,NA
2016-01-02,2016,1,2,"January",2016,0.602680085498307,0,0.422474268541666,0.508,-2.02449645833333,72.9413122916667,22.6299604166667,13489.0377347,0.181372197637357,0.114080297059157,0.200111463107825,-3.55832635310006,1.546586894375,0.4633125,NA,23.6,3000,0.141555947,0.1785488203,0.796374069,0.508,"Winter",0.458632821874414,0.0532955484158509,0.937202732527309,1,1.0011030346231,51.8888038039444,366.533950904482,4.88096223832598,4.88096223832598,37.1219733044128,4.70546099792988,1.19343268201632,72941.3122916667,-2.7914114057167,4.98239263663191,0.10504487734147,NA,NA
2016-01-03,2016,1,3,"January",2016,0.344971364182821,0,0.408676546458333,0.254,-0.186116041666667,72.976994375,32.9936625,14922.6963386,0.180850881949536,0.113915912650524,0.200090610818783,-1.47967264362287,2.51493775791667,0.481525,NA,23.6,3000,0.141555947,0.1785488203,0.796374069,0.762,"Winter",1.87619242308501,0.0577315334592578,0.931346161208586,1,1.00269899406437,51.91418723294,1271.5979818754,1.1825164937148,1.1825164937148,37.2475814569396,5.48969502191959,1.99092795325424,72976.994375,-0.832894342644767,5.75628106203762,0.0543488153713525,NA,NA
2016-01-04,2016,1,4,"January",2016,0.209020003278666,0,0.229316251458333,0,-3.24948479166667,72.5867039583333,53.3484854166667,9204.97969993,0.180345766550862,0.113753830682199,0.200069566157138,-4.94341864415406,2.19632660791667,0.4997375,NA,23.6,3000,0.141555947,0.1785488203,0.796374069,0.762,"Winter",0.139459424599542,0.0237465702513505,0.936879439161721,1,1.00082019270625,51.6365434365685,125.052038461791,7.66908485138376,7.66908485138376,37.3700997238378,4.23972766386465,2.56888751699816,72586.7039583333,-4.09645171791037,4.51938581480788,0,NA,NA
2016-01-05,2016,1,5,"January",2016,0.388294707712938,0,0.0274769491666667,0.254,-4.70039958333333,72.21242,93.6216979166667,4316.04152402,0.179855817047636,0.113593464684374,0.200047960148772,-6.58396560956492,1.47731853625,0.51795,NA,23.6,3000,0.141555947,0.1785488203,0.796374069,1.016,"Winter",-0.0252618511164967,-0.00429526189265555,0.937086071781192,1,1.00062546876724,51.3702862735048,212.471389556965,7.68022540041465,7.68022540041465,37.4897119526858,3.74138847835746,4.04291546115212,72212.42,-5.64218259644912,4.02068674377693,0.057952051009439,NA,NA
2016-01-06,2016,1,6,"January",2016,0.525211442272875,0,0.02852320625,13.97,-4.79890875,71.8901477083333,93.2753520833334,4220.3179666,0.179385667526322,0.113437865981725,0.200026999344124,-6.69534976207915,2.23770845645833,0.5361625,NA,23.6,3000,0.141555947,0.1785488203,0.796374069,14.986,"Winter",-0.0195368438474354,-0.00394253716127953,0.9332464692796,1,1.00062438830002,51.1410290365788,91.3255977322775,9.50731255522439,9.50731255522439,37.6052125020916,3.70952396534223,3.99808673289457,71890.1477083333,-5.74712925603958,3.98867261118506,3.28510648086087,NA,NA
2016-01-07,2016,1,7,"January",2016,0.945196827636527,0,0.0278417225,12.446,-7.38783777083333,71.6681114583333,92.0935854166666,5550.1559895,0.178933420812702,0.113286217864096,0.20000642625947,-9.62264754220131,2.615175171875,0.554375,NA,23.6,3000,0.141555947,0.1785488203,0.796374069,27.432,"Winter",-0.0148259084609536,-0.00368597210280108,0.939427257765924,1,1.00044075373413,50.9830774580887,51.1828335483637,12.4797631488209,12.4797631488209,37.7169884538827,2.95399790327406,3.23872268376537,71668.1114583333,-8.50524265651732,3.2244785458115,3.01302257805365,NA,NA
2016-01-08,2016,1,8,"January",2016,0.702559425866459,0,0.0296191004166667,10.668,-8.6783099375,71.477148125,90.6998291666667,6149.8083921,0.178495250574958,0.11313634986202,0.199985306190922,-11.0817822957593,2.0498026225,0.5725875,NA,23.6,3000,0.141555947,0.1785488203,0.796374069,38.1,"Winter",-0.0139867327402081,-0.00333878062138047,0.941495765362797,1,1.00038814232309,50.8472304514231,76.2750619993849,11.8607268618694,11.8607268618694,37.82592090985,2.63127961968887,2.88533831996388,71477.148125,-9.88004611662965,2.89463078902013,2.6558843177731,1.52381819527918e-05,2.64191282321484
2016-01-09,2016,1,9,"January",2016,0.926732800955,0,0.034526344375,0,-9.39983860416667,72.1042847916667,88.5515958333334,10452.42590041,0.178070034608399,0.112987613628884,0.199963163557465,-11.8976135708662,1.90227102791667,0.5908,NA,23.6,3000,0.141555947,0.1785488203,0.796374069,38.1,"Winter",-0.0109446120085182,-0.00259646855731265,0.952354601774732,1,1.00036651429976,51.2933613261297,84.9749284736982,11.7978157636308,11.7978157636308,37.9322361244464,2.46487985563133,2.66209097759147,72104.2847916667,-10.6487260875165,2.72361152728355,0,9.36230074405972e-05,-0.0108509890010776
2016-01-10,2016,1,10,"January",2016,0.803129994509523,0,0.0650407177083333,0,-10.738681875,72.2170235416667,76.8055395833333,13591.00227298,0.177657567191061,0.112840047059992,0.199939952174089,-13.4114414522426,1.62000704270833,0.5792125,NA,23.6,3000,0.141555947,0.1785488203,0.796374069,38.1,"Winter",0.00596187296092737,0.0013801657744613,0.958710242748717,1,1.00032950136635,51.3735611291776,109.743244372561,11.4577155516754,11.4577155516754,38.0359364468994,2.1807783752829,2.07697390053643,72217.0235416667,-12.0750616636213,2.42995390824224,0,0.00045746407873493,0.0064193370396623
2016-01-11,2016,1,11,"January",2016,1.4732943693806,0,0.211212396458333,0,-6.4027775,72.4759233333333,48.04123125,15672.9833074,0.177257278536911,0.112693425031132,0.199915463045497,-8.50884151627605,2.46313604041667,0.567625,NA,23.6,3000,0.141555947,0.1785488203,0.796374069,38.1,"Winter",0.0795440932071012,0.0183107763578097,0.946507797654849,1,1.00052618295707,51.5577365994647,62.7377649871181,11.4042531478324,11.4042531478324,38.1371184260526,3.22357317336092,1.82256048731419,72475.9233333333,-7.45580950813803,3.4983424724311,0,0.00330214320273795,0.0828462364098392
